time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,NO2  [ug/m3] ,CO  [ug/m3] ,niente,niente,data,ora
109.82961130142212,2.0,4.7,-10.806766055045873,481.18900240384613,0.0,0.0,03/08/2021,11:54:40
112.60509777069092,2.1,5.0,-4.231077981651377,562.7289663461538,0.0,0.0,03/08/2021,11:54:43
115.35613751411438,2.1,5.1,-15.846330275229356,153.2400841346154,0.0,0.0,03/08/2021,11:54:46
118.1348888874054,2.1,5.2,-8.43520642201835,520.9612379807693,0.0,0.0,03/08/2021,11:54:49
120.94370698928833,2.1,5.2,-13.79816513761468,518.4152644230769,0.0,0.0,03/08/2021,11:54:51
123.72422122955322,2.1,5.2,11.184059633027523,522.6126802884615,0.0,0.0,03/08/2021,11:54:54
126.49333620071411,2.1,5.1,-24.55103211009174,480.8449519230769,0.0,0.0,03/08/2021,11:54:57
129.26088070869446,2.1,5.2,2.4793577981651342,531.3515625,0.0,0.0,03/08/2021,11:55:00
132.06995224952698,2.1,5.2,-1.7247706422018363,574.7019230769231,0.0,0.0,03/08/2021,11:55:03
134.82629442214966,2.1,5.9,-34.19896788990825,591.7668269230769,0.0,0.0,03/08/2021,11:55:05
137.60362124443054,2.1,6.1,26.81479357798165,517.1078725961538,0.0,0.0,03/08/2021,11:55:08
140.41632962226868,2.1,6.1,23.5269495412844,434.26051682692304,0.0,0.0,03/08/2021,11:55:11
143.19762444496155,2.0,5.3,-15.145642201834864,493.71243990384613,0.0,0.0,03/08/2021,11:55:14
146.01200127601624,2.0,5.3,-51.82396788990826,404.8786057692308,0.0,0.0,03/08/2021,11:55:16
148.81088209152222,2.1,5.6,-22.287270642201836,262.09765625,0.0,0.0,03/08/2021,11:55:19
151.6465198993683,2.0,5.5,-2.2368119266055078,537.2692307692307,0.0,0.0,03/08/2021,11:55:22
154.49932885169983,2.0,4.1,-12.747133027522933,451.87590144230774,0.0,0.0,03/08/2021,11:55:25
157.40287494659424,2.0,4.1,50.12614678899082,434.67337740384613,0.0,0.0,03/08/2021,11:55:28
160.2582938671112,2.0,4.1,-95.42832568807339,511.671875,0.0,0.0,03/08/2021,11:55:31
163.1001477241516,2.0,4.0,-91.25114678899082,526.7412860576923,0.0,0.0,03/08/2021,11:55:34
165.9407286643982,2.0,3.9,44.8440366972477,313.0859375,0.0,0.0,03/08/2021,11:55:36
168.7433853149414,2.0,4.0,-85.91513761467888,549.6550480769231,0.0,0.0,03/08/2021,11:55:39
171.5853626728058,2.0,3.8,-87.50516055045871,462.61027644230774,0.0,0.0,03/08/2021,11:55:42
174.39930152893066,2.0,3.9,-28.027522935779814,595.1385216346155,0.0,0.0,03/08/2021,11:55:45
177.16369581222534,2.0,3.9,-90.22706422018346,559.4948918269231,0.0,0.0,03/08/2021,11:55:48
179.9299864768982,2.0,3.8,43.146215596330265,320.1045673076923,0.0,0.0,03/08/2021,11:55:50
182.71558928489685,1.9,3.8,5.443807339449538,574.0138221153846,0.0,0.0,03/08/2021,11:55:53
185.49188590049744,2.0,3.8,-3.2339449541284404,515.5252403846154,0.0,0.0,03/08/2021,11:55:56
188.26470756530762,2.0,3.8,-41.36754587155963,576.1469350961538,0.0,0.0,03/08/2021,11:55:59
191.06416082382202,1.9,3.7,-56.917431192660544,125.0967548076923,0.0,0.0,03/08/2021,11:56:02
193.840407371521,1.9,4.6,52.03956422018347,223.70162259615387,0.0,0.0,03/08/2021,11:56:04
196.66829895973206,1.9,4.4,-73.32970183486239,548.6917067307693,0.0,0.0,03/08/2021,11:56:07
199.50136399269104,2.0,5.3,-142.4283256880734,458.9633413461538,0.0,0.0,03/08/2021,11:56:10
202.30843353271484,1.9,5.3,71.41628440366972,573.1192908653846,0.0,0.0,03/08/2021,11:56:13
205.07838439941406,2.0,5.3,-61.552752293577974,365.86328125,0.0,0.0,03/08/2021,11:56:16
207.88172960281372,2.0,5.3,-89.93061926605505,608.4188701923076,0.0,0.0,03/08/2021,11:56:18
210.66735696792603,2.1,6.3,-44.8440366972477,558.3939302884615,0.0,0.0,03/08/2021,11:56:21
213.44410371780396,2.1,6.3,4.527522935779816,153.79056490384616,0.0,0.0,03/08/2021,11:56:24
216.25097966194153,2.1,6.3,-69.23337155963303,533.3470552884615,0.0,0.0,03/08/2021,11:56:27
219.05480813980103,2.1,5.6,-96.2637614678899,480.0192307692308,0.0,0.0,03/08/2021,11:56:30
221.9130232334137,2.1,5.4,-18.21788990825688,17.615384615384613,0.0,0.0,03/08/2021,11:56:32
224.71171069145203,2.2,5.4,-78.47706422018348,581.3765024038461,0.0,0.0,03/08/2021,11:56:35
227.51338005065918,2.2,5.5,-58.184059633027516,508.8506610576923,0.0,0.0,03/08/2021,11:56:38
230.3160755634308,2.2,5.5,-17.813646788990823,551.4441105769231,0.0,0.0,03/08/2021,11:56:41
233.09882855415344,2.2,5.7,14.768348623853205,565.4813701923076,0.0,0.0,03/08/2021,11:56:44
235.90458369255066,2.2,5.7,5.120412844036697,509.5387620192308,0.0,0.0,03/08/2021,11:56:46
238.73035740852356,2.3,6.4,-23.122706422018346,572.2935697115385,0.0,0.0,03/08/2021,11:56:49
241.5065574645996,2.3,6.8,-59.36983944954128,573.3257211538461,0.0,0.0,03/08/2021,11:56:52
244.3130340576172,2.3,6.7,-14.876146788990827,625.0021033653846,0.0,0.0,03/08/2021,11:56:55
247.1325707435608,2.3,7.1,-81.84575688073393,575.3900240384615,0.0,0.0,03/08/2021,11:56:58
250.12144875526428,2.3,7.0,-90.3618119266055,557.5682091346154,0.0,0.0,03/08/2021,11:57:01
252.92210817337036,2.3,6.9,17.328555045871557,-213.72415865384616,0.0,0.0,03/08/2021,11:57:03
255.74462580680847,2.3,7.0,-93.67660550458714,530.3194110576923,0.0,0.0,03/08/2021,11:57:06
258.536417722702,2.3,6.9,-2.3176605504587178,505.8918269230769,0.0,0.0,03/08/2021,11:57:09
261.3380913734436,2.3,6.9,-96.45240825688072,600.9873798076923,0.0,0.0,03/08/2021,11:57:12
264.12014412879944,2.3,6.9,-26.383600917431195,522.7503004807693,0.0,0.0,03/08/2021,11:57:15
266.93336939811707,2.3,7.0,-0.5659403669724755,416.36989182692304,0.0,0.0,03/08/2021,11:57:17
269.7461402416229,2.3,6.9,-12.396788990825687,548.5540865384615,0.0,0.0,03/08/2021,11:57:20
272.567848443985,2.3,7.0,-34.68405963302752,364.07421875,0.0,0.0,03/08/2021,11:57:23
275.36878180503845,2.3,7.0,-45.03268348623853,534.3792067307693,0.0,0.0,03/08/2021,11:57:26
278.1498062610626,2.3,6.0,-94.37729357798165,512.0159254807693,0.0,0.0,03/08/2021,11:57:29
280.9503891468048,2.2,5.9,17.490252293577978,566.3759014423076,0.0,0.0,03/08/2021,11:57:31
283.73380064964294,2.2,4.9,-6.171444954128441,582.8903245192307,0.0,0.0,03/08/2021,11:57:34
286.5439360141754,2.2,4.9,-25.170871559633028,568.3713942307693,0.0,0.0,03/08/2021,11:57:37
289.34521436691284,2.2,4.9,-6.144495412844038,255.6983173076923,0.0,0.0,03/08/2021,11:57:40
292.1850600242615,2.2,4.8,8.354357798165136,511.671875,0.0,0.0,03/08/2021,11:57:43
295.0606827735901,2.1,3.9,-84.5407110091743,473.89513221153845,0.0,0.0,03/08/2021,11:57:46
297.8845443725586,2.1,3.9,-11.911697247706423,565.7566105769231,0.0,0.0,03/08/2021,11:57:48
300.71560621261597,2.2,4.5,-51.554472477064216,584.6105769230769,0.0,0.0,03/08/2021,11:57:51
303.4995446205139,2.1,4.4,11.13016055045871,540.0904447115385,0.0,0.0,03/08/2021,11:57:54
306.3314435482025,2.1,4.5,-58.615252293577974,532.5213341346154,0.0,0.0,03/08/2021,11:57:57
309.1137979030609,2.2,4.5,-1.53612385321101,425.2463942307692,0.0,0.0,03/08/2021,11:58:00
311.93204951286316,2.3,4.7,0.9701834862385306,542.3611778846154,0.0,0.0,03/08/2021,11:58:02
314.71294474601746,2.2,4.8,-43.09231651376146,529.6313100961538,0.0,0.0,03/08/2021,11:58:05
317.51767921447754,2.2,4.4,39.723623853211,556.9489182692307,0.0,0.0,03/08/2021,11:58:08
320.32019305229187,2.2,4.5,-34.818807339449535,454.35306490384613,0.0,0.0,03/08/2021,11:58:11
323.1388168334961,2.2,4.0,-38.51089449541284,544.9071514423076,0.0,0.0,03/08/2021,11:58:14
325.9373848438263,2.3,3.7,-9.055045871559633,367.85877403846155,0.0,0.0,03/08/2021,11:58:16
328.73253989219666,2.3,3.7,-90.68520642201834,492.7490985576923,0.0,0.0,03/08/2021,11:58:19
331.5150725841522,2.3,3.4,-83.75917431192659,494.5381610576923,0.0,0.0,03/08/2021,11:58:22
334.27767157554626,2.3,3.4,-20.697247706422015,538.1637620192307,0.0,0.0,03/08/2021,11:58:25
337.0946829319,2.3,3.4,-46.48795871559633,239.5967548076923,0.0,0.0,03/08/2021,11:58:28
339.88675117492676,2.3,3.5,26.787844036697248,371.50570913461536,0.0,0.0,03/08/2021,11:58:30
342.691965341568,2.3,3.5,-3.5034403669724767,518.6905048076923,0.0,0.0,03/08/2021,11:58:33
345.5036494731903,2.3,3.5,-17.651949541284402,535.7554086538461,0.0,0.0,03/08/2021,11:58:36
348.34828448295593,2.3,3.5,-66.24197247706421,534.9984975961538,0.0,0.0,03/08/2021,11:58:39
351.1592514514923,2.3,3.7,-39.91227064220183,525.4338942307693,0.0,0.0,03/08/2021,11:58:42
353.94901609420776,2.3,3.7,-42.6341743119266,553.4396033653846,0.0,0.0,03/08/2021,11:58:44
356.74595737457275,2.3,4.5,-39.26548165137614,531.5579927884615,0.0,0.0,03/08/2021,11:58:47
359.7628164291382,2.3,4.5,-48.59002293577982,517.7959735576923,0.0,0.0,03/08/2021,11:58:50
362.6509313583374,2.3,4.6,-25.11697247706422,548.9669471153846,0.0,0.0,03/08/2021,11:58:53
365.47497367858887,2.3,4.7,16.708715596330272,446.64633413461536,0.0,0.0,03/08/2021,11:58:56
368.3238933086395,2.3,6.3,10.106077981651374,625.27734375,0.0,0.0,03/08/2021,11:58:59
371.2145285606384,2.3,6.4,-28.404816513761467,545.9393028846154,0.0,0.0,03/08/2021,11:59:02
374.07235884666443,2.3,6.5,-66.72706422018348,521.7869591346154,0.0,0.0,03/08/2021,11:59:05
376.8946042060852,2.3,6.6,-13.151376146788992,384.16676682692304,0.0,0.0,03/08/2021,11:59:07
379.70596647262573,2.3,6.6,-86.31938073394494,552.4074519230769,0.0,0.0,03/08/2021,11:59:10
382.49977374076843,2.3,7.7,3.9885321100917417,532.1084735576923,0.0,0.0,03/08/2021,11:59:13
385.32222080230713,2.3,7.2,3.3417431192660523,601.1938100961539,0.0,0.0,03/08/2021,11:59:16
388.0927834510803,2.4,7.3,-31.719610091743117,570.2292668269231,0.0,0.0,03/08/2021,11:59:19
390.9146935939789,2.4,7.2,13.31307339449541,329.0498798076923,0.0,0.0,03/08/2021,11:59:21
393.7100021839142,2.3,7.2,-55.43520642201835,530.2506009615385,0.0,0.0,03/08/2021,11:59:24
396.5627269744873,2.2,7.0,-51.98566513761467,581.3076923076923,0.0,0.0,03/08/2021,11:59:27
399.4125146865845,2.2,6.9,68.93692660550458,208.1505408653846,0.0,0.0,03/08/2021,11:59:30
402.2572684288025,2.2,6.8,-37.37901376146788,549.0357572115385,0.0,0.0,03/08/2021,11:59:33
405.09101128578186,2.3,6.7,-67.48165137614679,367.3082932692308,0.0,0.0,03/08/2021,11:59:36
407.92620754241943,2.2,6.6,34.5762614678899,514.9059495192307,0.0,0.0,03/08/2021,11:59:38
410.71424555778503,2.1,6.5,-71.55103211009174,567.8897235576923,0.0,0.0,03/08/2021,11:59:41
413.5234606266022,2.1,6.6,209.4248853211009,575.6652644230769,0.0,0.0,03/08/2021,11:59:44
416.313307762146,2.1,6.5,-169.51261467889907,649.9113581730769,0.0,0.0,03/08/2021,11:59:47
419.13824701309204,2.0,6.5,-101.16857798165137,564.1739783653846,0.0,0.0,03/08/2021,11:59:50
421.93565344810486,2.0,6.5,-39.93922018348624,584.1977163461538,0.0,0.0,03/08/2021,11:59:52
424.7752754688263,2.0,6.4,-60.501720183486235,148.7674278846154,0.0,0.0,03/08/2021,11:59:55
427.67398715019226,2.0,6.4,-70.82339449541286,523.3695913461538,0.0,0.0,03/08/2021,11:59:58
430.4850158691406,2.1,6.8,-77.26433486238533,480.8449519230769,0.0,0.0,03/08/2021,12:00:01
433.39035153388977,2.1,7.2,18.352637614678898,255.97355769230768,0.0,0.0,03/08/2021,12:00:04
436.18095874786377,2.2,9.2,-123.05160550458716,483.3909254807692,0.0,0.0,03/08/2021,12:00:07
439.37937021255493,2.2,9.4,-50.96158256880734,511.3278245192308,0.0,0.0,03/08/2021,12:00:10
