time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,NO2  [ug/m3] ,CO  [ug/m3] ,niente,niente,data,ora
442.49415493011475,1.1,5.9,-27.272935779816525,26.8359375,0.0,0.0,05/08/2021,12:42:13
445.29159235954285,1.1,5.7,48.34747706422018,-485.4552283653846,0.0,0.0,05/08/2021,12:42:16
448.10290336608887,1.0,5.0,110.49311926605505,115.05048076923076,0.0,0.0,05/08/2021,12:42:19
450.85776257514954,1.1,5.1,315.52522935779814,-158.74489182692307,0.0,0.0,05/08/2021,12:42:21
453.65430521965027,1.0,5.0,266.45011467889907,-315.01262019230774,0.0,0.0,05/08/2021,12:42:24
456.43541169166565,1.0,5.0,205.86754587155963,50.57542067307692,0.0,0.0,05/08/2021,12:42:27
459.2072112560272,1.0,4.9,256.2901376146789,-124.89032451923076,0.0,0.0,05/08/2021,12:42:30
461.96364974975586,1.0,4.9,241.8451834862385,-136.79447115384616,0.0,0.0,05/08/2021,12:42:32
464.719979763031,1.0,4.9,-65.59518348623851,-438.3203125,0.0,0.0,05/08/2021,12:42:35
467.4884476661682,1.0,4.9,-36.166284403669735,-180.14483173076923,0.0,0.0,05/08/2021,12:42:38
470.30775713920593,0.9,4.8,26.491399082568794,-439.62770432692304,0.0,0.0,05/08/2021,12:42:41
473.1422860622406,1.1,7.8,399.5,-334.07301682692304,0.0,0.0,05/08/2021,12:42:44
475.90271377563477,1.2,13.2,146.65940366972475,-495.98317307692304,0.0,0.0,05/08/2021,12:42:46
478.6647300720215,1.2,14.5,59.31594036697248,-478.6430288461538,0.0,0.0,05/08/2021,12:42:49
481.47179341316223,1.3,14.4,-29.94094036697248,-633.8097956730769,0.0,0.0,05/08/2021,12:42:52
484.2521505355835,1.3,13.7,-88.55619266055045,-1456.1592548076922,0.0,0.0,05/08/2021,12:42:55
487.07235312461853,1.2,13.7,-44.897935779816514,-421.32421875,0.0,0.0,05/08/2021,12:42:58
489.86404752731323,1.2,13.6,-349.5355504587156,-696.83984375,0.0,0.0,05/08/2021,12:43:00
492.62757682800293,1.2,13.6,208.0504587155963,-469.90414663461536,0.0,0.0,05/08/2021,12:43:03
495.39884066581726,1.2,14.4,182.93348623853208,-864.5988581730769,0.0,0.0,05/08/2021,12:43:06
498.22296833992004,1.2,14.4,167.89564220183487,-768.1271033653846,0.0,0.0,05/08/2021,12:43:09
500.991082906723,1.3,16.3,-107.01662844036697,-611.4465144230769,0.0,0.0,05/08/2021,12:43:11
503.7961497306824,1.5,16.7,-114.07740825688073,-824.5513822115385,0.0,0.0,05/08/2021,12:43:14
506.5885236263275,1.6,15.5,-56.32454128440367,-472.3125,0.0,0.0,05/08/2021,12:43:17
509.37133169174194,1.6,15.0,-26.787844036697255,-579.7938701923076,0.0,0.0,05/08/2021,12:43:20
512.1831755638123,1.7,15.1,136.60722477064218,-545.9393028846154,0.0,0.0,05/08/2021,12:43:23
514.9574017524719,1.8,15.1,88.39449541284404,-565.9630408653846,0.0,0.0,05/08/2021,12:43:25
517.7158057689667,1.9,15.1,158.35550458715596,-554.2653245192307,0.0,0.0,05/08/2021,12:43:28
520.4947597980499,2.0,15.1,191.44954128440367,-715.4185697115385,0.0,0.0,05/08/2021,12:43:31
523.3133060932159,2.1,15.2,93.00286697247707,-1226.058293269231,0.0,0.0,05/08/2021,12:43:34
526.1242036819458,2.3,15.2,-20.158256880733944,-609.7262620192307,0.0,0.0,05/08/2021,12:43:37
528.8985500335693,2.4,15.7,27.272935779816507,-1052.6568509615386,0.0,0.0,05/08/2021,12:43:39
531.6672255992889,2.7,16.0,236.88646788990826,-681.4951923076923,0.0,0.0,05/08/2021,12:43:42
534.4311661720276,2.7,15.9,112.19094036697248,-882.4894831730769,0.0,0.0,05/08/2021,12:43:45
537.2242698669434,2.9,16.0,29.29415137614679,-910.9080528846155,0.0,0.0,05/08/2021,12:43:48
540.0139625072479,3.0,16.4,206.24483944954125,-870.9981971153846,0.0,0.0,05/08/2021,12:43:50
542.7739653587341,3.2,16.4,68.3440366972477,-1187.455829326923,0.0,0.0,05/08/2021,12:43:53
545.60458111763,3.3,16.4,-403.67717889908255,-1013.5727163461538,0.0,0.0,05/08/2021,12:43:56
548.4230046272278,3.3,16.4,-314.3125,-1159.6565504807693,0.0,0.0,05/08/2021,12:43:59
551.2016062736511,3.5,16.5,-44.682339449541296,-1181.1253004807693,0.0,0.0,05/08/2021,12:44:02
553.9550957679749,3.6,16.5,-53.036697247706435,-1432.0757211538462,0.0,0.0,05/08/2021,12:44:04
556.7370162010193,3.6,13.5,-83.92087155963299,-1237.13671875,0.0,0.0,05/08/2021,12:44:07
559.502655506134,3.7,7.8,47.45814220183485,-1152.9131610576922,0.0,0.0,05/08/2021,12:44:10
562.2577829360962,3.7,6.7,-69.52981651376146,-1515.6799879807693,0.0,0.0,05/08/2021,12:44:13
565.0114760398865,3.8,6.7,-67.6163990825688,-942.4918870192307,0.0,0.0,05/08/2021,12:44:15
567.7706756591797,3.8,6.7,-104.59116972477064,-1134.1280048076922,0.0,0.0,05/08/2021,12:44:18
570.5899174213409,4.0,7.7,-48.185779816513765,-755.3284254807692,0.0,0.0,05/08/2021,12:44:21
573.3869676589966,4.1,8.1,-84.29816513761466,-823.5192307692307,0.0,0.0,05/08/2021,12:44:24
576.1882350444794,4.2,8.0,-16.951261467889932,-815.3996394230769,0.0,0.0,05/08/2021,12:44:27
578.9565386772156,4.2,6.4,-148.38417431192659,-739.8461538461538,0.0,0.0,05/08/2021,12:44:29
581.717139005661,4.3,6.4,-132.2144495412844,-885.7235576923076,0.0,0.0,05/08/2021,12:44:32
584.4797468185425,4.3,4.7,144.55733944954125,-596.7211538461539,0.0,0.0,05/08/2021,12:44:35
587.2834038734436,4.2,4.6,-43.95470183486239,-643.0303485576923,0.0,0.0,05/08/2021,12:44:38
590.064523935318,4.1,4.5,75.37786697247707,-780.3753004807692,0.0,0.0,05/08/2021,12:44:41
592.8388946056366,4.2,4.7,-78.07282110091742,-512.9104567307693,0.0,0.0,05/08/2021,12:44:43
595.62331199646,4.2,4.6,-0.05389908256881959,-580.9636418269231,0.0,0.0,05/08/2021,12:44:46
598.4413387775421,4.1,4.5,-304.1255733944954,-318.04026442307696,0.0,0.0,05/08/2021,12:44:49
601.2054433822632,4.1,4.5,61.60665137614676,-781.1322115384615,0.0,0.0,05/08/2021,12:44:52
604.2176287174225,4.0,4.4,-5.6863532110091795,-768.6087740384615,0.0,0.0,05/08/2021,12:44:55
606.98841381073,3.9,4.3,-105.42660550458717,-241.04176682692307,0.0,0.0,05/08/2021,12:44:57
609.7843105792999,3.9,4.3,24.955275229357795,-743.2178485576923,0.0,0.0,05/08/2021,12:45:00
612.568475484848,3.8,4.2,214.76089449541286,118.2157451923077,0.0,0.0,05/08/2021,12:45:03
615.3317778110504,3.6,4.0,25.8985091743119,299.3927283653846,0.0,0.0,05/08/2021,12:45:06
618.0788123607635,3.6,4.0,-24.955275229357802,469.0784254807692,0.0,0.0,05/08/2021,12:45:09
620.8486676216125,3.5,3.9,-91.52064220183487,648.2599158653846,0.0,0.0,05/08/2021,12:45:11
623.6568875312805,3.4,3.7,280.14048165137615,739.3644831730769,0.0,0.0,05/08/2021,12:45:14
626.4168665409088,3.3,3.6,43.49655963302752,946.6893028846155,0.0,0.0,05/08/2021,12:45:17
629.1756715774536,3.3,3.6,92.27522935779815,1068.0015024038462,0.0,0.0,05/08/2021,12:45:20
631.9399666786194,3.3,3.9,20.29300458715598,1150.2295673076922,0.0,0.0,05/08/2021,12:45:22
634.7319579124451,3.2,3.9,-356.9466743119266,1186.9741586538462,0.0,0.0,05/08/2021,12:45:25
637.5125977993011,3.1,3.8,-142.61697247706422,1204.1766826923078,0.0,0.0,05/08/2021,12:45:28
640.3019189834595,3.0,3.8,143.8836009174312,873.4753605769231,0.0,0.0,05/08/2021,12:45:31
643.0723791122437,3.0,4.0,-8.623853211009173,1238.03125,0.0,0.0,05/08/2021,12:45:34
645.8580272197723,2.9,3.7,-176.3308486238532,505.9606370192308,0.0,0.0,05/08/2021,12:45:36
648.6676926612854,2.9,3.7,111.54415137614674,922.3993389423076,0.0,0.0,05/08/2021,12:45:39
651.4171283245087,2.8,3.7,160.56536697247702,236.22506009615387,0.0,0.0,05/08/2021,12:45:42
654.1673290729523,2.7,3.0,83.78612385321097,634.5667067307692,0.0,0.0,05/08/2021,12:45:45
656.9190738201141,2.7,2.9,84.35206422018348,685.4861778846155,0.0,0.0,05/08/2021,12:45:47
659.6859657764435,2.6,2.8,-478.94724770642193,400.4747596153846,0.0,0.0,05/08/2021,12:45:50
662.4728639125824,2.6,2.8,-11.42660550458718,336.4125600961538,0.0,0.0,05/08/2021,12:45:53
665.2487800121307,2.5,2.7,63.034977064220165,-544.2878605769231,0.0,0.0,05/08/2021,12:45:56
668.0063517093658,2.5,2.7,-154.55561926605506,386.0934495192308,0.0,0.0,05/08/2021,12:45:58
670.7844746112823,2.5,2.7,134.18176605504584,271.24939903846155,0.0,0.0,05/08/2021,12:46:01
673.5467109680176,2.4,2.6,269.54931192660547,311.8473557692308,0.0,0.0,05/08/2021,12:46:04
676.3307099342346,2.4,2.6,4.770068807339431,331.38942307692304,0.0,0.0,05/08/2021,12:46:07
679.093747138977,2.4,2.6,60.66341743119265,201.82001201923077,0.0,0.0,05/08/2021,12:46:10
681.8587749004364,2.3,2.5,124.80332568807336,178.7686298076923,0.0,0.0,05/08/2021,12:46:12
684.6152489185333,2.3,2.5,125.88130733944953,195.2830528846154,0.0,0.0,05/08/2021,12:46:15
687.3634357452393,2.3,2.5,196.16571100917426,58.83263221153847,0.0,0.0,05/08/2021,12:46:18
690.151524066925,2.3,2.5,215.65022935779817,39.359375,0.0,0.0,05/08/2021,12:46:21
692.9418618679047,2.2,2.4,166.8446100917431,-50.36899038461538,0.0,0.0,05/08/2021,12:46:23
695.7345867156982,2.3,4.0,122.67431192660551,-95.23317307692308,0.0,0.0,05/08/2021,12:46:26
698.5651803016663,2.5,4.1,-248.3130733944954,-68.05318509615384,0.0,0.0,05/08/2021,12:46:29
701.3821063041687,3.5,4.5,-194.0636467889908,-337.03185096153845,0.0,0.0,05/08/2021,12:46:32
704.1913492679596,4.5,5.0,-11.561353211009175,-520.5483774038461,0.0,0.0,05/08/2021,12:46:35
706.9567527770996,5.1,5.6,49.77580275229359,-144.77644230769232,0.0,0.0,05/08/2021,12:46:37
709.7520112991333,6.0,6.6,-21.532683486238533,-409.62650240384613,0.0,0.0,05/08/2021,12:46:40
