time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,WE_NO2  [mV] ,AE_NO2  [mV] ,WE_CO  [mV] ,AE_CO [mV],data,ora
255.74462580680847,2.3,7.0,298.28125,309.8125,375.59375,283.21875,03/08/2021,11:57:06
258.536417722702,2.3,6.9,296.40625,303.25,371.40625,282.3125,03/08/2021,11:57:09
261.3380913734436,2.3,6.9,297.78125,309.71875,378.0,292.3125,03/08/2021,11:57:12
264.12014412879944,2.3,6.9,297.0,305.03125,373.03125,283.78125,03/08/2021,11:57:15
266.93336939811707,2.3,7.0,295.71875,302.78125,370.625,269.28125,03/08/2021,11:57:17
269.7461402416229,2.3,6.9,297.375,304.375,370.5,289.375,03/08/2021,11:57:20
272.567848443985,2.3,7.0,297.34375,305.71875,369.4375,262.15625,03/08/2021,11:57:23
275.36878180503845,2.3,7.0,296.5,305.90625,369.4375,287.9375,03/08/2021,11:57:26
278.1498062610626,2.3,6.0,297.25,309.3125,369.9375,284.21875,03/08/2021,11:57:29
280.9503891468048,2.2,5.9,298.40625,303.09375,374.125,289.65625,03/08/2021,11:57:31
283.73380064964294,2.2,4.9,297.5625,304.09375,373.65625,292.46875,03/08/2021,11:57:34
286.5439360141754,2.2,4.9,296.84375,304.875,373.96875,290.0625,03/08/2021,11:57:37
289.34521436691284,2.2,4.9,298.21875,304.4375,357.53125,253.6875,03/08/2021,11:57:40
292.1850600242615,2.2,4.8,296.21875,302.5,370.5625,283.75,03/08/2021,11:57:43
295.0606827735901,2.1,3.9,298.09375,309.15625,373.09375,276.34375,03/08/2021,11:57:46
297.8845443725586,2.1,3.9,296.71875,304.0,371.96875,291.0,03/08/2021,11:57:48
300.71560621261597,2.2,4.5,296.8125,306.46875,373.4375,292.875,03/08/2021,11:57:51
303.4995446205139,2.1,4.4,295.53125,301.96875,371.0625,287.71875,03/08/2021,11:57:54
306.3314435482025,2.1,4.5,296.46875,306.71875,369.4375,287.65625,03/08/2021,11:57:57
309.1137979030609,2.2,4.5,297.625,303.84375,366.6875,273.25,03/08/2021,11:58:00
311.93204951286316,2.3,4.7,296.3125,303.0,372.375,287.1875,03/08/2021,11:58:02
314.71294474601746,2.2,4.8,296.25,305.65625,371.78125,285.65625,03/08/2021,11:58:05
317.51767921447754,2.2,4.4,295.9375,300.4375,372.3125,289.4375,03/08/2021,11:58:08
320.32019305229187,2.2,4.5,298.21875,306.1875,374.0,272.78125,03/08/2021,11:58:11
323.1388168334961,2.2,4.0,296.78125,305.65625,371.6875,288.03125,03/08/2021,11:58:14
325.9373848438263,2.3,3.7,298.0,304.5,364.71875,265.875,03/08/2021,11:58:16
328.73253989219666,2.3,3.7,296.3125,308.59375,369.03125,281.90625,03/08/2021,11:58:19
331.5150725841522,2.3,3.4,296.9375,308.5,369.53125,281.84375,03/08/2021,11:58:22
334.27767157554626,2.3,3.4,297.125,304.75,370.90625,287.53125,03/08/2021,11:58:25
337.0946829319,2.3,3.4,296.6875,306.09375,369.34375,243.375,03/08/2021,11:58:28
339.88675117492676,2.3,3.5,298.0,302.3125,363.34375,267.34375,03/08/2021,11:58:30
342.691965341568,2.3,3.5,297.8125,304.0625,368.875,285.9375,03/08/2021,11:58:33
345.5036494731903,2.3,3.5,298.84375,305.46875,370.59375,287.375,03/08/2021,11:58:36
348.34828448295593,2.3,3.5,296.59375,307.25,369.15625,288.21875,03/08/2021,11:58:39
351.1592514514923,2.3,3.7,294.71875,304.65625,372.46875,284.5625,03/08/2021,11:58:42
353.94901609420776,2.3,3.7,297.90625,306.5,373.4375,288.15625,03/08/2021,11:58:44
356.74595737457275,2.3,4.5,296.8125,305.71875,374.84375,283.90625,03/08/2021,11:58:47
359.7628164291382,2.3,4.5,296.5625,306.15625,373.59375,282.65625,03/08/2021,11:58:50
362.6509313583374,2.3,4.6,296.375,304.625,375.09375,286.375,03/08/2021,11:58:53
365.47497367858887,2.3,4.7,296.59375,302.1875,371.875,273.03125,03/08/2021,11:58:56
368.3238933086395,2.3,6.3,300.875,304.84375,379.4375,295.03125,03/08/2021,11:58:59
371.2145285606384,2.3,6.4,297.65625,305.5,375.25,285.8125,03/08/2021,11:59:02
374.07235884666443,2.3,6.5,297.25,307.625,373.46875,283.34375,03/08/2021,11:59:05
376.8946042060852,2.3,6.6,297.40625,304.4375,376.625,260.40625,03/08/2021,11:59:07
379.70596647262573,2.3,6.6,296.34375,308.34375,375.40625,286.6875,03/08/2021,11:59:10
382.49977374076843,2.3,7.7,298.5625,304.0,374.875,283.96875,03/08/2021,11:59:13
385.32222080230713,2.3,7.2,297.65625,303.5625,379.03125,291.65625,03/08/2021,11:59:16
388.0927834510803,2.4,7.3,297.6875,305.71875,376.125,288.90625,03/08/2021,11:59:19
390.9146935939789,2.4,7.2,298.21875,303.25,365.46875,259.5,03/08/2021,11:59:21
393.7100021839142,2.3,7.2,298.5,307.59375,372.625,285.1875,03/08/2021,11:59:24
396.5627269744873,2.2,7.0,297.0,306.59375,378.03125,289.3125,03/08/2021,11:59:27
399.4125146865845,2.2,6.9,297.78125,299.625,364.59375,241.78125,03/08/2021,11:59:30
402.2572684288025,2.2,6.8,297.625,306.03125,376.0,285.78125,03/08/2021,11:59:33
405.09101128578186,2.3,6.7,297.28125,307.6875,370.875,261.6875,03/08/2021,11:59:36
407.92620754241943,2.2,6.6,298.25,301.96875,374.71875,281.46875,03/08/2021,11:59:38
410.71424555778503,2.1,6.5,296.15625,307.34375,378.21875,287.15625,03/08/2021,11:59:41
413.5234606266022,2.1,6.6,323.15625,304.40625,381.8125,285.9375,03/08/2021,11:59:44
416.313307762146,2.1,6.5,282.71875,306.25,388.96875,292.40625,03/08/2021,11:59:47
419.13824701309204,2.0,6.5,287.4375,304.5625,386.84375,280.84375,03/08/2021,11:59:50
421.93565344810486,2.0,6.5,289.3125,301.8125,386.9375,283.8125,03/08/2021,11:59:52
424.7752754688263,2.0,6.4,290.3125,303.59375,379.9375,222.5625,03/08/2021,11:59:55
427.67398715019226,2.0,6.4,290.71875,304.4375,375.0,282.5625,03/08/2021,11:59:58
430.4850158691406,2.1,6.8,292.40625,305.71875,373.40625,277.1875,03/08/2021,12:00:01
433.39035153388977,2.1,7.2,296.25,301.90625,368.09375,246.6875,03/08/2021,12:00:04
436.18095874786377,2.2,9.2,294.28125,309.5,368.96875,280.53125,03/08/2021,12:00:07
439.37937021255493,2.2,9.4,295.21875,305.59375,368.375,285.15625,03/08/2021,12:00:10
